start,end,length_steps,duration_minutes
2025-01-29 00:40:00+00:00,2025-01-29 09:10:00+00:00,52,520.0
2025-01-29 15:30:00+00:00,2025-01-29 19:00:00+00:00,22,220.0
2025-01-30 01:20:00+00:00,2025-01-30 16:20:00+00:00,91,910.0
2025-01-30 22:40:00+00:00,2025-01-31 11:10:00+00:00,76,760.0
2025-01-31 17:30:00+00:00,2025-01-31 18:20:00+00:00,6,60.0
2025-02-01 00:40:00+00:00,2025-02-01 08:30:00+00:00,48,480.0
2025-02-01 22:20:00+00:00,2025-02-02 08:00:00+00:00,59,590.0
2025-02-03 00:20:00+00:00,2025-02-03 08:20:00+00:00,49,490.0
2025-02-03 21:00:00+00:00,2025-02-04 12:30:00+00:00,94,940.0
2025-02-04 20:10:00+00:00,2025-02-05 23:40:00+00:00,166,1660.0
2025-02-06 06:00:00+00:00,2025-02-06 13:40:00+00:00,47,470.0
2025-02-06 20:00:00+00:00,2025-02-08 07:40:00+00:00,215,2150.0
2025-02-08 19:40:00+00:00,2025-02-08 21:00:00+00:00,9,90.0
2025-02-09 03:20:00+00:00,2025-02-09 09:10:00+00:00,36,360.0
2025-02-09 21:20:00+00:00,2025-02-10 03:00:00+00:00,35,350.0
2025-02-10 09:20:00+00:00,2025-02-10 10:40:00+00:00,9,90.0
2025-02-10 19:50:00+00:00,2025-02-11 03:40:00+00:00,48,480.0
2025-02-11 10:00:00+00:00,2025-02-11 11:50:00+00:00,12,120.0
2025-02-11 18:10:00+00:00,2025-02-12 12:10:00+00:00,109,1090.0
2025-02-12 18:30:00+00:00,2025-02-13 11:40:00+00:00,104,1040.0
2025-02-13 18:00:00+00:00,2025-02-14 11:10:00+00:00,104,1040.0
2025-02-14 17:30:00+00:00,2025-02-14 21:00:00+00:00,22,220.0
2025-02-15 03:20:00+00:00,2025-02-16 07:40:00+00:00,171,1710.0
2025-02-17 01:40:00+00:00,2025-02-17 08:00:00+00:00,39,390.0
2025-02-17 20:00:00+00:00,2025-02-18 03:00:00+00:00,43,430.0
2025-02-18 18:50:00+00:00,2025-02-18 22:20:00+00:00,22,220.0
2025-02-19 04:40:00+00:00,2025-02-19 07:20:00+00:00,17,170.0
2025-02-19 20:10:00+00:00,2025-02-20 04:50:00+00:00,53,530.0
2025-02-20 11:10:00+00:00,2025-02-21 02:30:00+00:00,93,930.0
2025-02-21 08:50:00+00:00,2025-02-21 09:50:00+00:00,7,70.0
2025-02-22 02:10:00+00:00,2025-02-22 08:40:00+00:00,40,400.0
2025-02-22 18:30:00+00:00,2025-02-23 00:50:00+00:00,39,390.0
2025-02-23 07:10:00+00:00,2025-02-23 08:20:00+00:00,8,80.0
2025-02-23 18:50:00+00:00,2025-02-23 20:20:00+00:00,10,100.0
2025-02-24 02:40:00+00:00,2025-02-24 12:30:00+00:00,60,600.0
2025-02-24 18:50:00+00:00,2025-02-25 12:50:00+00:00,109,1090.0
2025-02-25 19:10:00+00:00,2025-02-26 13:20:00+00:00,110,1100.0
2025-02-26 19:40:00+00:00,2025-02-27 10:50:00+00:00,92,920.0
2025-02-27 19:50:00+00:00,2025-02-28 11:10:00+00:00,93,930.0
2025-02-28 20:40:00+00:00,2025-02-28 20:40:00+00:00,1,10.0
2025-03-01 03:00:00+00:00,2025-03-01 12:30:00+00:00,58,580.0
2025-03-01 18:50:00+00:00,2025-03-02 08:10:00+00:00,81,810.0
2025-03-02 19:20:00+00:00,2025-03-02 23:00:00+00:00,23,230.0
2025-03-03 05:20:00+00:00,2025-03-03 07:40:00+00:00,15,150.0
2025-03-03 19:50:00+00:00,2025-03-04 02:30:00+00:00,41,410.0
2025-03-04 08:50:00+00:00,2025-03-04 11:30:00+00:00,17,170.0
2025-03-04 21:10:00+00:00,2025-03-05 08:50:00+00:00,71,710.0
2025-03-05 19:30:00+00:00,2025-03-05 22:10:00+00:00,17,170.0
2025-03-06 07:20:00+00:00,2025-03-06 08:50:00+00:00,10,100.0
2025-03-06 19:00:00+00:00,2025-03-06 20:40:00+00:00,11,110.0
2025-03-07 03:00:00+00:00,2025-03-07 09:00:00+00:00,37,370.0
2025-03-07 20:40:00+00:00,2025-03-07 21:30:00+00:00,6,60.0
2025-03-08 05:00:00+00:00,2025-03-08 08:50:00+00:00,24,240.0
2025-03-08 21:30:00+00:00,2025-03-08 23:40:00+00:00,14,140.0
2025-03-09 06:00:00+00:00,2025-03-09 09:00:00+00:00,19,190.0
2025-03-10 00:30:00+00:00,2025-03-10 08:50:00+00:00,51,510.0
2025-03-10 20:00:00+00:00,2025-03-11 15:50:00+00:00,120,1200.0
2025-03-11 22:10:00+00:00,2025-03-12 17:00:00+00:00,114,1140.0
2025-03-12 23:20:00+00:00,2025-03-13 08:40:00+00:00,57,570.0
2025-03-13 19:30:00+00:00,2025-03-14 00:00:00+00:00,28,280.0
2025-03-14 06:20:00+00:00,2025-03-14 10:10:00+00:00,24,240.0
2025-03-14 16:30:00+00:00,2025-03-15 03:10:00+00:00,65,650.0
2025-03-15 22:00:00+00:00,2025-03-16 01:20:00+00:00,21,210.0
2025-03-16 07:40:00+00:00,2025-03-16 08:30:00+00:00,6,60.0
2025-03-16 19:00:00+00:00,2025-03-16 22:10:00+00:00,20,200.0
2025-03-17 04:30:00+00:00,2025-03-17 09:20:00+00:00,30,300.0
2025-03-17 19:10:00+00:00,2025-03-17 22:50:00+00:00,23,230.0
2025-03-18 05:10:00+00:00,2025-03-18 08:20:00+00:00,20,200.0
2025-03-18 19:00:00+00:00,2025-03-19 00:20:00+00:00,33,330.0
2025-03-19 06:40:00+00:00,2025-03-19 08:20:00+00:00,11,110.0
2025-03-19 19:10:00+00:00,2025-03-20 02:50:00+00:00,47,470.0
2025-03-20 21:00:00+00:00,2025-03-21 03:50:00+00:00,42,420.0
2025-03-21 18:30:00+00:00,2025-03-21 22:20:00+00:00,24,240.0
2025-03-22 04:40:00+00:00,2025-03-22 11:40:00+00:00,43,430.0
2025-03-22 19:50:00+00:00,2025-03-22 21:50:00+00:00,13,130.0
2025-03-23 04:10:00+00:00,2025-03-23 11:10:00+00:00,43,430.0
2025-03-23 21:20:00+00:00,2025-03-24 03:20:00+00:00,37,370.0
2025-03-24 22:00:00+00:00,2025-03-25 03:10:00+00:00,32,320.0
2025-03-26 05:40:00+00:00,2025-03-26 08:50:00+00:00,20,200.0
2025-03-26 15:10:00+00:00,2025-03-27 08:10:00+00:00,103,1030.0
2025-03-27 21:20:00+00:00,2025-03-28 02:10:00+00:00,30,300.0
2025-03-28 19:20:00+00:00,2025-03-28 22:40:00+00:00,21,210.0
2025-03-29 05:00:00+00:00,2025-03-29 15:30:00+00:00,64,640.0
2025-03-29 21:50:00+00:00,2025-03-30 07:00:00+00:00,56,560.0
2025-03-30 13:20:00+00:00,2025-03-30 14:50:00+00:00,10,100.0
2025-03-30 21:10:00+00:00,2025-03-31 08:50:00+00:00,71,710.0
2025-03-31 22:10:00+00:00,2025-04-01 05:00:00+00:00,42,420.0
2025-04-01 11:20:00+00:00,2025-04-01 11:30:00+00:00,2,20.0
2025-04-01 21:50:00+00:00,2025-04-02 02:10:00+00:00,27,270.0
2025-04-02 22:00:00+00:00,2025-04-03 03:20:00+00:00,33,330.0
2025-04-03 21:20:00+00:00,2025-04-04 04:20:00+00:00,43,430.0
2025-04-04 21:00:00+00:00,2025-04-05 01:00:00+00:00,25,250.0
2025-04-05 07:20:00+00:00,2025-04-05 08:20:00+00:00,7,70.0
2025-04-05 21:30:00+00:00,2025-04-06 04:20:00+00:00,42,420.0
2025-04-06 20:10:00+00:00,2025-04-07 01:30:00+00:00,33,330.0
2025-04-07 07:50:00+00:00,2025-04-07 08:00:00+00:00,2,20.0
2025-04-07 20:30:00+00:00,2025-04-08 00:20:00+00:00,24,240.0
2025-04-08 06:40:00+00:00,2025-04-08 07:50:00+00:00,8,80.0
2025-04-08 19:30:00+00:00,2025-04-09 08:10:00+00:00,77,770.0
2025-04-09 22:10:00+00:00,2025-04-10 10:00:00+00:00,72,720.0
2025-04-10 19:40:00+00:00,2025-04-11 02:50:00+00:00,44,440.0
2025-04-11 22:30:00+00:00,2025-04-11 23:20:00+00:00,6,60.0
2025-04-12 05:40:00+00:00,2025-04-12 07:50:00+00:00,14,140.0
2025-04-12 21:30:00+00:00,2025-04-12 21:50:00+00:00,3,30.0
2025-04-13 04:10:00+00:00,2025-04-13 12:10:00+00:00,49,490.0
2025-04-13 22:30:00+00:00,2025-04-13 23:40:00+00:00,8,80.0
2025-04-14 06:00:00+00:00,2025-04-14 07:50:00+00:00,12,120.0
2025-04-14 19:00:00+00:00,2025-04-14 23:30:00+00:00,28,280.0
2025-04-15 05:50:00+00:00,2025-04-15 08:10:00+00:00,15,150.0
2025-04-16 00:20:00+00:00,2025-04-16 08:30:00+00:00,50,500.0
2025-04-16 22:40:00+00:00,2025-04-17 04:30:00+00:00,36,360.0
2025-04-17 10:50:00+00:00,2025-04-18 10:40:00+00:00,144,1440.0
2025-04-18 17:00:00+00:00,2025-04-19 08:30:00+00:00,94,940.0
2025-04-19 21:20:00+00:00,2025-04-19 22:40:00+00:00,9,90.0
2025-04-20 06:00:00+00:00,2025-04-20 08:20:00+00:00,15,150.0
2025-04-20 22:50:00+00:00,2025-04-21 04:30:00+00:00,35,350.0
2025-04-21 22:30:00+00:00,2025-04-22 03:40:00+00:00,32,320.0
2025-04-23 01:20:00+00:00,2025-04-23 08:20:00+00:00,43,430.0
2025-04-23 21:50:00+00:00,2025-04-23 22:50:00+00:00,7,70.0
2025-04-24 05:10:00+00:00,2025-04-24 14:40:00+00:00,58,580.0
2025-04-24 21:10:00+00:00,2025-04-25 02:40:00+00:00,34,340.0
2025-04-25 09:00:00+00:00,2025-04-25 11:50:00+00:00,18,180.0
2025-04-26 03:10:00+00:00,2025-04-26 07:20:00+00:00,26,260.0
2025-04-26 22:40:00+00:00,2025-04-27 00:30:00+00:00,12,120.0
2025-04-27 06:50:00+00:00,2025-04-27 07:30:00+00:00,5,50.0
2025-04-28 02:00:00+00:00,2025-04-28 07:40:00+00:00,35,350.0
2025-04-28 19:30:00+00:00,2025-04-28 22:20:00+00:00,18,180.0
2025-04-29 04:40:00+00:00,2025-04-29 07:50:00+00:00,20,200.0
2025-04-29 22:40:00+00:00,2025-04-30 02:40:00+00:00,25,250.0
2025-05-01 01:30:00+00:00,2025-05-01 07:30:00+00:00,37,370.0
2025-05-01 23:00:00+00:00,2025-05-02 07:10:00+00:00,50,500.0
2025-05-03 03:00:00+00:00,2025-05-03 08:40:00+00:00,35,350.0
2025-05-03 21:40:00+00:00,2025-05-03 22:50:00+00:00,8,80.0
2025-05-04 05:10:00+00:00,2025-05-04 07:10:00+00:00,13,130.0
2025-05-04 23:00:00+00:00,2025-05-05 07:40:00+00:00,53,530.0
2025-05-06 01:30:00+00:00,2025-05-06 07:50:00+00:00,39,390.0
2025-05-06 22:40:00+00:00,2025-05-07 02:20:00+00:00,23,230.0
2025-05-07 08:40:00+00:00,2025-05-07 09:30:00+00:00,6,60.0
2025-05-08 05:00:00+00:00,2025-05-08 06:10:00+00:00,8,80.0
2025-05-08 22:50:00+00:00,2025-05-09 07:40:00+00:00,54,540.0
2025-05-09 22:50:00+00:00,2025-05-09 23:00:00+00:00,2,20.0
2025-05-10 05:20:00+00:00,2025-05-10 07:00:00+00:00,11,110.0
2025-05-10 23:10:00+00:00,2025-05-11 05:50:00+00:00,41,410.0
2025-05-11 22:40:00+00:00,2025-05-12 04:00:00+00:00,33,330.0
2025-05-12 22:40:00+00:00,2025-05-13 05:50:00+00:00,44,440.0
2025-05-14 04:40:00+00:00,2025-05-14 07:00:00+00:00,15,150.0
2025-05-14 22:40:00+00:00,2025-05-15 00:50:00+00:00,14,140.0
2025-05-15 07:10:00+00:00,2025-05-15 07:10:00+00:00,1,10.0
2025-05-15 22:40:00+00:00,2025-05-16 07:10:00+00:00,52,520.0
2025-05-16 23:10:00+00:00,2025-05-17 04:50:00+00:00,35,350.0
2025-05-17 23:40:00+00:00,2025-05-18 07:20:00+00:00,47,470.0
2025-05-18 23:10:00+00:00,2025-05-19 02:10:00+00:00,19,190.0
2025-05-19 23:20:00+00:00,2025-05-20 07:10:00+00:00,48,480.0
2025-05-20 21:40:00+00:00,2025-05-20 22:00:00+00:00,3,30.0
2025-05-21 04:20:00+00:00,2025-05-21 07:40:00+00:00,21,210.0
2025-05-21 23:10:00+00:00,2025-05-22 03:20:00+00:00,26,260.0
2025-05-23 04:30:00+00:00,2025-05-23 07:30:00+00:00,19,190.0
2025-05-23 22:20:00+00:00,2025-05-24 04:30:00+00:00,38,380.0
2025-05-24 20:10:00+00:00,2025-05-24 23:10:00+00:00,19,190.0
2025-05-25 05:30:00+00:00,2025-05-25 15:00:00+00:00,58,580.0
2025-05-25 23:40:00+00:00,2025-05-26 07:20:00+00:00,47,470.0
2025-05-26 23:30:00+00:00,2025-05-27 03:00:00+00:00,22,220.0
2025-05-27 22:00:00+00:00,2025-05-28 00:30:00+00:00,16,160.0
2025-05-28 06:50:00+00:00,2025-05-28 08:40:00+00:00,12,120.0
2025-05-29 02:40:00+00:00,2025-05-29 08:00:00+00:00,33,330.0
2025-05-29 23:20:00+00:00,2025-05-30 01:20:00+00:00,13,130.0
2025-05-30 22:40:00+00:00,2025-05-30 23:50:00+00:00,8,80.0
2025-05-31 06:10:00+00:00,2025-05-31 07:10:00+00:00,7,70.0
2025-05-31 20:50:00+00:00,2025-06-01 04:10:00+00:00,45,450.0
2025-06-01 22:30:00+00:00,2025-06-02 01:00:00+00:00,16,160.0
2025-06-02 07:20:00+00:00,2025-06-02 07:40:00+00:00,3,30.0
2025-06-02 21:30:00+00:00,2025-06-03 07:20:00+00:00,60,600.0
2025-06-03 23:00:00+00:00,2025-06-03 23:40:00+00:00,5,50.0
2025-06-04 06:00:00+00:00,2025-06-04 15:50:00+00:00,60,600.0
2025-06-04 22:10:00+00:00,2025-06-05 05:40:00+00:00,46,460.0
2025-06-05 23:50:00+00:00,2025-06-06 07:20:00+00:00,46,460.0
2025-06-06 22:40:00+00:00,2025-06-07 03:30:00+00:00,30,300.0
2025-06-07 20:40:00+00:00,2025-06-07 21:00:00+00:00,3,30.0
2025-06-08 03:20:00+00:00,2025-06-08 08:00:00+00:00,29,290.0
2025-06-08 23:30:00+00:00,2025-06-09 04:10:00+00:00,29,290.0
2025-06-09 23:40:00+00:00,2025-06-10 01:40:00+00:00,13,130.0
2025-06-10 08:00:00+00:00,2025-06-10 08:00:00+00:00,1,10.0
2025-06-11 03:30:00+00:00,2025-06-11 07:20:00+00:00,24,240.0
2025-06-11 22:50:00+00:00,2025-06-12 05:00:00+00:00,38,380.0
2025-06-12 23:30:00+00:00,2025-06-13 04:40:00+00:00,32,320.0
2025-06-13 23:40:00+00:00,2025-06-14 07:20:00+00:00,47,470.0
2025-06-15 04:20:00+00:00,2025-06-15 11:40:00+00:00,45,450.0
2025-06-16 00:00:00+00:00,2025-06-16 04:30:00+00:00,28,280.0
2025-06-17 06:10:00+00:00,2025-06-17 07:10:00+00:00,7,70.0
2025-06-17 22:20:00+00:00,2025-06-17 22:40:00+00:00,3,30.0
2025-06-18 05:00:00+00:00,2025-06-18 07:10:00+00:00,14,140.0
2025-06-18 23:20:00+00:00,2025-06-19 07:00:00+00:00,47,470.0
2025-06-19 22:50:00+00:00,2025-06-20 00:30:00+00:00,11,110.0
2025-06-20 06:50:00+00:00,2025-06-20 07:00:00+00:00,2,20.0
2025-06-20 23:30:00+00:00,2025-06-21 00:20:00+00:00,6,60.0
2025-06-22 06:20:00+00:00,2025-06-22 07:20:00+00:00,7,70.0
2025-06-24 04:10:00+00:00,2025-06-24 07:20:00+00:00,20,200.0
2025-06-24 22:20:00+00:00,2025-06-25 04:10:00+00:00,36,360.0
2025-06-26 01:30:00+00:00,2025-06-26 07:10:00+00:00,35,350.0
2025-06-26 23:40:00+00:00,2025-06-27 07:00:00+00:00,45,450.0
2025-06-27 23:40:00+00:00,2025-06-28 03:30:00+00:00,24,240.0
2025-06-29 02:50:00+00:00,2025-06-29 07:10:00+00:00,27,270.0
2025-06-30 02:50:00+00:00,2025-06-30 07:10:00+00:00,27,270.0
2025-07-01 04:10:00+00:00,2025-07-01 07:10:00+00:00,19,190.0
2025-07-01 23:00:00+00:00,2025-07-02 00:00:00+00:00,7,70.0
2025-07-02 06:20:00+00:00,2025-07-02 07:10:00+00:00,6,60.0
2025-07-02 23:00:00+00:00,2025-07-03 02:50:00+00:00,24,240.0
2025-07-03 23:40:00+00:00,2025-07-04 08:00:00+00:00,51,510.0
2025-07-05 04:00:00+00:00,2025-07-05 07:50:00+00:00,24,240.0
2025-07-06 00:00:00+00:00,2025-07-06 06:50:00+00:00,42,420.0
2025-07-06 22:20:00+00:00,2025-07-07 08:40:00+00:00,63,630.0
2025-07-07 21:30:00+00:00,2025-07-08 07:20:00+00:00,60,600.0
2025-07-08 23:50:00+00:00,2025-07-09 07:30:00+00:00,47,470.0
2025-07-10 02:00:00+00:00,2025-07-10 07:10:00+00:00,32,320.0
2025-07-11 02:30:00+00:00,2025-07-11 08:30:00+00:00,37,370.0
2025-07-11 23:50:00+00:00,2025-07-12 01:40:00+00:00,12,120.0
2025-07-13 00:20:00+00:00,2025-07-13 06:40:00+00:00,39,390.0
2025-07-14 00:20:00+00:00,2025-07-14 05:30:00+00:00,32,320.0
2025-07-14 21:40:00+00:00,2025-07-15 03:10:00+00:00,34,340.0
2025-07-16 05:30:00+00:00,2025-07-16 06:30:00+00:00,7,70.0
2025-07-17 00:10:00+00:00,2025-07-17 03:20:00+00:00,20,200.0
2025-07-17 23:10:00+00:00,2025-07-18 00:50:00+00:00,11,110.0
2025-07-18 07:10:00+00:00,2025-07-18 07:40:00+00:00,4,40.0
2025-07-18 22:00:00+00:00,2025-07-19 02:10:00+00:00,26,260.0
2025-07-19 23:10:00+00:00,2025-07-20 00:50:00+00:00,11,110.0
2025-07-20 07:10:00+00:00,2025-07-20 07:40:00+00:00,4,40.0
2025-07-20 20:00:00+00:00,2025-07-21 04:10:00+00:00,50,500.0
2025-07-21 10:30:00+00:00,2025-07-21 13:10:00+00:00,17,170.0
2025-07-21 22:10:00+00:00,2025-07-22 03:40:00+00:00,34,340.0
2025-07-22 22:10:00+00:00,2025-07-22 23:10:00+00:00,7,70.0
2025-07-23 05:30:00+00:00,2025-07-23 09:10:00+00:00,23,230.0
2025-07-24 03:50:00+00:00,2025-07-24 07:20:00+00:00,22,220.0
2025-07-25 01:20:00+00:00,2025-07-25 07:30:00+00:00,38,380.0
2025-07-25 23:30:00+00:00,2025-07-26 07:50:00+00:00,51,510.0
2025-07-27 03:40:00+00:00,2025-07-27 09:50:00+00:00,38,380.0
2025-07-27 16:10:00+00:00,2025-07-28 00:00:00+00:00,48,480.0
2025-07-28 06:20:00+00:00,2025-07-28 07:20:00+00:00,7,70.0
2025-07-28 23:40:00+00:00,2025-07-29 03:20:00+00:00,23,230.0
2025-07-29 22:40:00+00:00,2025-07-30 06:40:00+00:00,49,490.0
2025-07-31 02:40:00+00:00,2025-07-31 10:20:00+00:00,47,470.0
2025-08-01 02:50:00+00:00,2025-08-01 08:30:00+00:00,35,350.0
2025-08-01 23:40:00+00:00,2025-08-02 07:50:00+00:00,50,500.0
2025-08-03 03:00:00+00:00,2025-08-03 12:20:00+00:00,57,570.0
2025-08-03 23:30:00+00:00,2025-08-04 00:40:00+00:00,8,80.0
2025-08-04 07:00:00+00:00,2025-08-04 09:40:00+00:00,17,170.0
2025-08-05 02:20:00+00:00,2025-08-05 11:30:00+00:00,56,560.0
2025-08-05 20:20:00+00:00,2025-08-06 05:50:00+00:00,58,580.0
2025-08-06 23:30:00+00:00,2025-08-07 07:40:00+00:00,50,500.0
2025-08-07 22:20:00+00:00,2025-08-08 08:00:00+00:00,59,590.0
2025-08-08 23:50:00+00:00,2025-08-09 06:20:00+00:00,40,400.0
2025-08-09 21:50:00+00:00,2025-08-09 23:10:00+00:00,9,90.0
2025-08-10 05:30:00+00:00,2025-08-10 07:40:00+00:00,14,140.0
2025-08-10 23:00:00+00:00,2025-08-11 07:30:00+00:00,52,520.0
2025-08-11 22:20:00+00:00,2025-08-11 23:30:00+00:00,8,80.0
2025-08-12 05:50:00+00:00,2025-08-12 07:40:00+00:00,12,120.0
2025-08-12 23:00:00+00:00,2025-08-13 07:40:00+00:00,53,530.0
2025-08-13 20:50:00+00:00,2025-08-13 23:00:00+00:00,14,140.0
2025-08-14 05:20:00+00:00,2025-08-14 08:20:00+00:00,19,190.0
2025-08-14 22:10:00+00:00,2025-08-15 08:30:00+00:00,63,630.0
2025-08-15 22:30:00+00:00,2025-08-16 00:20:00+00:00,12,120.0
2025-08-16 06:40:00+00:00,2025-08-16 07:40:00+00:00,7,70.0
2025-08-17 04:30:00+00:00,2025-08-17 07:30:00+00:00,19,190.0
2025-08-17 20:00:00+00:00,2025-08-17 20:50:00+00:00,6,60.0
2025-08-18 03:10:00+00:00,2025-08-18 08:00:00+00:00,30,300.0
2025-08-18 22:30:00+00:00,2025-08-19 06:20:00+00:00,48,480.0
2025-08-19 20:30:00+00:00,2025-08-20 08:00:00+00:00,70,700.0
2025-08-20 22:10:00+00:00,2025-08-21 02:30:00+00:00,27,270.0
2025-08-21 22:50:00+00:00,2025-08-22 02:20:00+00:00,22,220.0
2025-08-22 22:10:00+00:00,2025-08-22 23:40:00+00:00,10,100.0
2025-08-23 06:00:00+00:00,2025-08-23 14:00:00+00:00,49,490.0
2025-08-24 01:20:00+00:00,2025-08-24 08:20:00+00:00,43,430.0
2025-08-24 22:10:00+00:00,2025-08-24 22:30:00+00:00,3,30.0
2025-08-25 04:50:00+00:00,2025-08-25 08:00:00+00:00,20,200.0
2025-08-26 01:50:00+00:00,2025-08-26 07:50:00+00:00,37,370.0
2025-08-27 01:10:00+00:00,2025-08-27 08:40:00+00:00,46,460.0
2025-08-28 01:10:00+00:00,2025-08-28 08:10:00+00:00,43,430.0
2025-08-29 00:30:00+00:00,2025-08-29 07:50:00+00:00,45,450.0
2025-08-29 23:40:00+00:00,2025-08-30 08:10:00+00:00,52,520.0
2025-08-30 19:20:00+00:00,2025-08-31 01:50:00+00:00,40,400.0
2025-08-31 08:10:00+00:00,2025-08-31 10:00:00+00:00,12,120.0
2025-08-31 22:40:00+00:00,2025-09-01 04:40:00+00:00,37,370.0
2025-09-01 11:00:00+00:00,2025-09-01 13:30:00+00:00,16,160.0
2025-09-02 03:50:00+00:00,2025-09-02 09:30:00+00:00,35,350.0
2025-09-03 01:30:00+00:00,2025-09-03 09:30:00+00:00,49,490.0
2025-09-03 15:50:00+00:00,2025-09-04 00:40:00+00:00,54,540.0
2025-09-04 07:00:00+00:00,2025-09-04 08:00:00+00:00,7,70.0
2025-09-04 21:50:00+00:00,2025-09-04 22:40:00+00:00,6,60.0
2025-09-05 05:00:00+00:00,2025-09-05 08:20:00+00:00,21,210.0
2025-09-05 20:00:00+00:00,2025-09-06 00:20:00+00:00,27,270.0
2025-09-06 06:40:00+00:00,2025-09-06 08:20:00+00:00,11,110.0
2025-09-07 00:40:00+00:00,2025-09-07 08:40:00+00:00,49,490.0
2025-09-07 22:40:00+00:00,2025-09-08 05:40:00+00:00,43,430.0
2025-09-08 12:00:00+00:00,2025-09-08 22:00:00+00:00,61,610.0
2025-09-09 04:20:00+00:00,2025-09-10 12:20:00+00:00,193,1930.0
2025-09-10 22:40:00+00:00,2025-09-11 01:00:00+00:00,15,150.0
2025-09-11 07:20:00+00:00,2025-09-11 09:10:00+00:00,12,120.0
2025-09-11 21:50:00+00:00,2025-09-11 22:00:00+00:00,2,20.0
2025-09-12 04:20:00+00:00,2025-09-12 08:40:00+00:00,27,270.0
2025-09-13 01:40:00+00:00,2025-09-13 07:30:00+00:00,36,360.0
2025-09-13 21:50:00+00:00,2025-09-14 00:40:00+00:00,18,180.0
2025-09-14 07:00:00+00:00,2025-09-14 08:20:00+00:00,9,90.0
2025-09-14 22:20:00+00:00,2025-09-15 04:20:00+00:00,37,370.0
2025-09-15 22:10:00+00:00,2025-09-16 01:50:00+00:00,23,230.0
2025-09-16 08:10:00+00:00,2025-09-16 08:10:00+00:00,1,10.0
2025-09-16 22:10:00+00:00,2025-09-17 04:30:00+00:00,39,390.0
2025-09-17 22:20:00+00:00,2025-09-17 22:30:00+00:00,2,20.0
2025-09-18 04:50:00+00:00,2025-09-18 07:40:00+00:00,18,180.0
2025-09-18 21:10:00+00:00,2025-09-18 22:50:00+00:00,11,110.0
2025-09-19 05:10:00+00:00,2025-09-19 08:10:00+00:00,19,190.0
2025-09-19 18:50:00+00:00,2025-09-19 20:50:00+00:00,13,130.0
2025-09-20 03:10:00+00:00,2025-09-20 08:20:00+00:00,32,320.0
2025-09-20 21:10:00+00:00,2025-09-20 23:30:00+00:00,15,150.0
2025-09-21 05:50:00+00:00,2025-09-21 09:30:00+00:00,23,230.0
2025-09-21 16:00:00+00:00,2025-09-22 17:20:00+00:00,153,1530.0
2025-09-22 23:40:00+00:00,2025-09-23 09:30:00+00:00,60,600.0
2025-09-23 21:40:00+00:00,2025-09-23 22:10:00+00:00,4,40.0
2025-09-24 06:50:00+00:00,2025-09-24 12:10:00+00:00,33,330.0
2025-09-24 18:30:00+00:00,2025-09-24 18:30:00+00:00,1,10.0
2025-09-25 06:00:00+00:00,2025-09-25 12:30:00+00:00,40,400.0
2025-09-26 05:40:00+00:00,2025-09-26 09:40:00+00:00,25,250.0
2025-09-26 21:10:00+00:00,2025-09-27 01:00:00+00:00,24,240.0
2025-09-27 07:20:00+00:00,2025-09-27 08:40:00+00:00,9,90.0
2025-09-27 22:50:00+00:00,2025-09-27 23:30:00+00:00,5,50.0
2025-09-28 05:50:00+00:00,2025-09-28 10:20:00+00:00,28,280.0
2025-09-29 02:00:00+00:00,2025-09-29 10:10:00+00:00,50,500.0
2025-09-30 05:20:00+00:00,2025-09-30 09:30:00+00:00,26,260.0
2025-09-30 21:40:00+00:00,2025-09-30 21:50:00+00:00,2,20.0
